puuid,games,wins,winrate
xZ-5GCfiecMBaDLGGFxe9ehW-pxiO9d3hun2endSn_cgLDjrOmlEhe1dwg7Ow_jzPl35-ep8FtMIYA,3,2,0.6666666666666666
xZ6tkx1u7U67FUp_cg3fUr3OR2axi3zcDrshgbM71_bYK9EPRUw3ZSHZJ8UIEc2M2-oT47ZNaVUGVg,2,0,0.0
xZEydGa1JEONtkj5NJ6pxF6XDpvM58_97dLysM5lNmhB_U6Fdhn4c_y-SDwoAXHRoGwunM9Qxv0Ivw,1,1,1.0
xZFcsjUBMSfneUQSVxFWcX6osSKkUeWBr2bVep6anessFfbkeGAQgxC7a4kiy3gRRKVufNFiwbWOxA,1,1,1.0
xZFs_hAhoQywdPjDsrFsWLEHmybALx08L0rXPPRYvksvU6n5_V3tyUnVodHGiMj0iYWmh0eNB8QG0g,1,0,0.0
xZQff0J7L4h6YM1FIt-nydyhDvFJw2ndiIrIrhE4jPVGfk57zgPbxTQhv4_OLNI7JD6zG9FzG0YZxw,1,0,0.0
xZWtIxpCMOT4YQkRAl8wvJhhLjS6wAqTOjT2MaMtnOdoKRis3XAdGJbL4ZCfq8RhwD-hK5Y590NtWQ,1,1,1.0
xZZ0HBqiGKXEe4_ov9keCfqJfY3XrDSZ3zk0m2PNZFD8uuGx2LvSaPbU9Mxv02ASXECLK33UtAKtMg,1,0,0.0
xZbgy95Iz58kJViqrpRW08PAowOJgIinokkqJlIAa3ky5w7_Xq2fPd_12K9tDhg4pYUY0uDeliBZuQ,1,1,1.0
xZfAzUlhN6oQdn6KVsLI3BfU-DnEQmQSNVGthzeKFAFqX2gswBbgXKM7aioWjif2KhO2nhrO80yk8Q,4,2,0.5
xZq4fwKnUuUQ0l61u29PyoqVhlpONZUSoatzkkKgj2uZo0wmMp48ZqPNRwzVQH8qjT0UIEYFRrg3vg,4,3,0.75
xZr1l4WzOTHIJnmMfpU6MMrZ0GYjPKYN2zsiXLnZg9M07QGEQpJpJuf-odOIkmzArnBbgFcXcSz37g,6,4,0.6666666666666666
xZrMmJHVhp88wVnb0qqk2h8H9xLh81u5QWnnJputWWx3Ca4bKxfbGLVFVZS4fr8m1FijGiOJufasaA,1,0,0.0
x_7EZxWycUdacbOE8FWbzGxB33TEMS0Oi-z-IGuku7-g-tOSMsiCz-0EiUb1DnHAoekZXa8tlw36eg,1,1,1.0
x_8nu08ADyctfaPFBe7a7X71LHveNi_8MOs_upI5s-2DjXlnxKAU8T6P4j7MDp4w0rMsuBlzH2jXdw,9,7,0.7777777777777778
x_M6M270M0FHdOzNzClrtz-3VhERH01pC8hwa12bJml5kBQJvsfhxKkOcUw8lHNl5xqddCzTwpzuWg,1,0,0.0
x_OIikzHxDGxA1pAWBjG-Od1KDWPkUaJI62V_gpElapBZ1BB_gbzxkpfw7gA93FY-yBe68EtsXVksQ,1,1,1.0
x_PsLD9sVW58NOW89eYfGEy0MPs_NyHvPUlbU-Y7PtC20mxwMCprGd6-HtxgJKadJyKoDngdD8eVGw,3,0,0.0
x_SLtLedXkfd_GH9uGIJoL6SENuv65tylId5yHhJSBGjbhG0UK1CFa0r8X_BeXogmOcCSC9fGiyurg,4,3,0.75
x_X6mcKwCUepQZ1MlhD8YUy_cRXIAsJpecBQiDQy2Q3c-tYOZTbIKkszYBjqFZFjweyhVQUr2jumhg,1,1,1.0
x_sHZa5oVwm1Y9dWyUyer_3JD9hJjQu5eJpwpkdA76-AC_1KWSOh4Ij2BfVg-Rf4IoXnbfZnx7H3Zg,1,0,0.0
xa5xN77mNaqe5Eo2IFIALuFmacB1GAJSIB5g3VG0tW5T78eDCt0F8YEBUq7tldzoG6-BLVb5G_vG5A,1,1,1.0
xaN9PfcIRsiv6S6q9F7wP_FGjy0LBsIAIDTiJx5cgufElQxPdwzJxTZo-XPz2PnQzjPwUHjlFyUd_A,5,2,0.4
xaaO3SeEJzSYuQ60bvGJEtU0crLKOBNK5A4kEYdEfghRW9hdBguiSTdxY8nvcunTTHC3wPGkoJILjA,1,0,0.0
xaxVo1h-JnFaNkRo56GaUaZVI18yiErnwZ27CdLIXiYq9co3NItmjvScffTDdYQ1ESr0Ow-7lkk-SA,3,0,0.0
xb2M6qDjilTBY8E5Z5fhPUExs4EOBGEkMCvVNtZRfScDlllHPtz_CIE4g8BFsLt5M3Ztd1TRgluP9g,2,1,0.5
xb7Ss0Qd7dXMnFEeW09qKDghbDuvdjMZ2HfCe7rG_NL48PhV_LY-oU0b-Q3ykrdUKB4Jqlk5nYzPIQ,2,1,0.5
xb7iQwc7D6muVumVYAR6kcGvDav2ZnReWEJhir9axiWBafIDwoUj9GFP6rnRBCRmf9lU2q0vAl7coQ,6,2,0.3333333333333333
xbEUMKk4YXwUJ5SCOlFRwO6bUemaOt5mjNV9DJ2-hy_vQaggp_qdQ2qYtdYdv8Ru1LeOSmI2i0d4YQ,4,3,0.75
xbFNhLk3txk8nyE2Q8CB43gQq9HVwX4JOFJI6pCw7RK9w89faWHSsdo6MvwgjT-1f9NKCvDpb7kaJA,1,0,0.0
xbRl45RgvXA3zfdXcBDoAW2joWLI1bT7ZIqxKnh72tIv2A__NluXAC5ls-e03QlgWuHR1yN-ziPS_A,1,1,1.0
xb_y7aIAEhQ3jmKpNidQwgrm2VF4d6ordm1g5Yxq15jhzRIKFbkcNONi0E4gwJcX1fCj4qJ1oXC5RA,1,1,1.0
xbtPvx7h9kn7pbH-DKYBJKKWdaUu2Rrt_OE3jQS2EByKcUpJ0Oa4I0tiYkW8BH1uxQQkzxV5iT0gbw,4,2,0.5
xbzKVZmk0JSo8aFUJi9u0p1NZ18OMI0gbctg5w0TioNOeR9KsIvO109VUUsQ0nXzVrekehKBKbLAZw,1,0,0.0
xc4AdkVX3pVMtrLGZbVeWc4m2dZA2qoTFndi1xt6cmhoE8A_FdvMhXG3G8yjHhHVthUz7RkncnjP6Q,2,0,0.0
xc6KXaE5fMQEooYmZ736f9CGdyWaFu9qzxYBgy43cUE4Ev8Mz9mti8w_yLeaDFtli9l9RWAxx-0vWg,11,4,0.36363636363636365
xcLcP2ebVzH6zxa5CQDjXJTZ1YezpiruwUPMrLhX0tI4fuEnxW44wsSlCLhyWnyul18Uj5B5mLjZNA,2,1,0.5
xcNWPNiKaHJ64022NKVB41ng_RjMmLWh2HxeNjCGl0x3sFhWfmmSh6AQQfjMekuLaSJA5LkCdJwojg,1,0,0.0
xcorKJMjDN-tgwBDxqVfE2Vorh_HssFTxt3AtuAMP5LpmIRVxXMc_O8IgnwwmHCMGsi1jm6GoZpcIQ,2,1,0.5
xcpNiE_NGtJ9grENqw38ZgaR6JoR2QBU38KLXClXQ0oN45UrJiuFt1I9mvdO4KE3YKmizXHdhNfnRA,2,1,0.5
xd6PkeiQ77OParEJkSTT02hzkBlXV-vIRD6dyaFVyy6IBBgv2JrlrrkNTwKOYQXvDlrLtUs6FVkFEg,3,2,0.6666666666666666
xdBXwhMudizjFM_P3P5N9PvTyoc1A9svT3nERxgTN_MOGbB1LQV3Mz3UXZSoZPc9eSNO__wgUSvVWQ,1,1,1.0
xdQGSvUUE253sH3XZCOcGoTribOLqmCZdHYfA6RQojmP3B_9ZXikf_U1zBhas1MTuNfRw4lGvPTGdA,17,10,0.5882352941176471
xdlX3oejTi5iC7h27d3M2LWvQuMoxY0eEVGQeEpxYbHhXwbvPhLAUoU5hbVfdGLfdFSfqOV4m5a1mw,4,1,0.25
xdrsKePfEdILRu52gQhxwCOeJKGBdxFf0dHVn-U0lHnadCuNlcMmMBki7nuEhvoaZapghfPgpreLkQ,1,1,1.0
xdv8k3yoE_Wju6J8YCz3MDbdYZ87F9dxRqAH_vDSe_DvO1DJM_eUb4XhZRRmL9FA_MtzXW3z5ZI20Q,3,1,0.3333333333333333
xe-y91ovESB387Y3VTbJ6kURLTk062xWduaL9y_M-PZVeabqc0atoj1jc_0sSIUlfaIksbpIP_wg7Q,2,2,1.0
xe3-2C_-Bc0pJviDhaO2U0_nQcwix78_izRqGuZcN7Esh4MGPQk8oBOtKv-hkhgh1VXDLRqCu60lUg,2,1,0.5
xe7sD5Va8YveIsKcyNugGkdXhfYsXjywjX4VoZHBHruBS-DlpsIDa_YX50tTO_GbhGYdALzXbXu97w,1,0,0.0
xeM9VrCrF_Tjd0F4v0fiPovwL3eeYu2CD_QHcfNb725NIYCh7XWA4v-r_h2biGi7k6DfN-xVqzZwpA,5,4,0.8
xe_qR1w0HrnsM8I2MLsg7eCQD7wgj5L8xldkWKaJ1qq3ntnLiisoeQsQTfoADmoyA9vNlKPUi16TzA,2,1,0.5
xeoqu1HwtzV7TrXUUFwWEkXRCqEA6-pllcm-281D0KOfIKxTdjUFPYZIQBr54cdIx8wdCw76nMcMCw,3,1,0.3333333333333333
xezMHJehOFIRMynfVbxrdMNgJiKcO6gynHyXgWDkMb7G2i4Gno54gWDS_YQ_oNwl15qUfsl1rLz11Q,2,1,0.5
xfC8-kp_TtSdGo3KsIFgSlzcI09sLaqit2kJVat3qipJyydXuUNkHYZtQve7RwAIyB1DgH98g-kADQ,5,4,0.8
xfGG5S6PK4OmxxnnETffb7ZWMDcOFqSTVLk0Edd22SB0HoZsy0UbvpCcDFilCwMcyEl-1E6b8C1jSQ,5,3,0.6
xfGlG3YLaqvJsfmhftVxdhD1h58eHSqYU0G0MrzD5TOqg1Z4r2dBF5QVFqoJqXVSLAaLVQ0PmReP2w,2,1,0.5
xfSkbCDgeic-QSwpfkAsx1cdSZ5xPA035si2d2pP94mXQqsYw9iQcweG4lFIp8U7LoR7tFlnzVyDNQ,1,1,1.0
xfUw_750L6NNp05ZNgiNmRlqcwCEsONv79n2GMcerk2mIZ8k59XULXD_KSQZEn9lMKdzUQNd8Fae6w,1,1,1.0
xfXYUXyKaHeJATPZ7up1z_7J9EREHw_z9JhH4bV9N7U3XVkgGk43vJ4GuJmCiGlN3jNv3XOseh3L1Q,1,1,1.0
xfXm9eDKtCnSkaWLg1sqvDufY19va_NICBLV6TZHEjWORkMSiJJ7jKv_QmaunScZli6EoFdVCLPYxw,5,3,0.6
xfiTs8mcdV7QSjQ3KOuNeSAU1pOm46eKTcmEpnP4g_Np1Q_MUCGuBIpMPa992M14UUkkqSF_-m36gw,1,1,1.0
xfj6JhyJuF-1lkFDMlacp6JmQbvEeQiw6K0sLk_eFxPUfqgL8r8RGaHoJqGB3ZpogFtGo8Fyy7P_qw,2,0,0.0
xfpEXwUbFi9KMjCvNafldu-R2g_7l1jENO_ksEFdsG96CUm1NBSuzE8N2lCru8To7ILQvv_0zJi4yA,2,0,0.0
xfpOTCx5dBluZtFsqeJF3vykn9VXc6s4EGKulZ50EI-gZcXf0IIMUtigvCfawLHlM0laYuQYWZLKEw,14,10,0.7142857142857143
xg64fqknOljGowo8HAbctvPRGj-H2uR_GvWU0JTTOlg1tgJf_NKuIsRLhu8YWOCd8td2j9JyxKNjww,5,4,0.8
xg7MS7fWRZWhfJRbz2KmUpVTEsEr01j3297-ssH9xw6X-ZVVn5JgdeB2gGfWKjHHNTSxl59nAKoNZg,1,1,1.0
xgIzyTEuCKYzHPTLoJEO2NIwIGJQUCN-0fUyBaPjKvxHqyHbLPInluj2Vnr3pvjrdVMYRJIJe4yhaA,4,3,0.75
xgJNi30R-kQcVITQ1eo7I2D67cou7I4ZoMioPBj1luwZcE1xt5_NU05VGY2AvUE0CM8S5TgjmanbUg,1,0,0.0
xgMgjDFBDaTG6UMRQK1CaljFd9Nr_qqK90Hd9dLqAo0XZTzjwO0WBhimGMmFoHZNzthyOgYbzDV2dw,3,2,0.6666666666666666
xgMw-59OaToKPMN_FydvTFoCrYQL4l7TRySvmvVGzRSxwvxg2QV8NGEHaUQEkTLh3ZiKh3QjIhKSwQ,3,0,0.0
xgQRAprb4hE5hkj4u-h3BuwdFNrgHAQ6-PAXdkkcgmMHLdiCkWaMmOV5dTOqS7YSziTSHHCUR_EOkw,1,1,1.0
xgRKxM0PFohJG4HKSuD0ZpQreZRCNOCjhg-NClYYsQBG13T7imVRu11EEGq5kDXAK69qjjWaw0VMuA,1,0,0.0
xguH98K7b9dmzO6eZX6PeljmTm5vXqg6g5uGND9gJLp4Kxnihnxb14fuECbmvAxYKWNX2rDot4rs7w,6,3,0.5
xgywBjvM8UFt9NhKUcs9GJh5pyoKWTeUhikxSGOxbloo2VwycyZpmiXFjlz6M0D4lKuGIE4cY_D-iA,9,4,0.4444444444444444
xhETL4cYEp5vsRjUl7xhd4oDChY4yRvFor6ZV8PKpou1z68jlxifmv4pEH8b2BlV_rbDiK0CItI48g,1,0,0.0
xhGvmskdgw2_YDVAq5IC6fbO4ozVM2hOK7Ed_pFM3iLcGgc35DfEipBxomu0YoN5v17t_cpoXLeb0w,2,1,0.5
xhHg_wq0dLJtlTFzrlDhlZVrI_sxMPn8yNig1CdVYmlHqVWo70YsgpxwzvCUJkaI6HrwYq1tEe7wWA,1,1,1.0
xhR-v4vB_R8MiI2WE9y2K3iTNhJvjPnO0vSBJh3f4z8g_4xA2-6C_okL--9bmU_R4LLEelamnHxLNA,3,1,0.3333333333333333
xhRh5u-tTSCvoIcbwxYnX7glFzLqIs3aVHx1N5oqTOHfYfxuv15-Foim5LAaDQfUxSMaelWl7sENQA,4,3,0.75
xhYDHAvUJbZU_AQik2tcU6DNjHCrVJrCBfP7Ktaf8c-tx74usCrMNedvZ1dud702VUK0G5HLPAbqEQ,1,0,0.0
xhaIFKUPqGMgB5OL4ML44CubWmukndsahi0WBJQ1em15AAjZboCmz_zr3QPxXwLyscHfOc2A5h89cw,1,0,0.0
xhl5hKXwSCylNGMJiHZxYIiOhKAuGvJP9PikIw2mDw6ye7rebQZvi1obziupbhD5XAC0vPw9EfoznA,1,1,1.0
xhpLinTTNEJwnXbeXaSxLbOH1T8BUpM4NuIST00eowU3Hu0FyI3QqdjZJPn4z25oUzNMH7HydS-Rfg,1,1,1.0
xhrzX8rk6i9xUPM7K1dKy16IaR3QmEdSeC0byirJ4e_pio0I-OflxJ12zEmL2B_OQ5lkzHNVMtn27g,5,3,0.6
xht6-sqRYzI0oBWSzIykW7xhEAl2zHeKAXUnBGE8eUnkcHyXu_F1e86_GvKMpu_bsFCpcGAgROiaFw,2,0,0.0
xi4aZD_Fmw1nTw34kWPG5QfUQ9kSIbu4TYPpA5YfpN13T05Z452q5G98xX_WMIUVshEh-m4t_IJUkg,1,1,1.0
xi5feAlNBMRYLblf0H_6A6wUGTAh-VLqlYy_tJfH4yHDG1x2hWtLrUv5kinRi_DH-xcX8hZRS6JXKw,1,0,0.0
xiNcwlAoSXjWr8fQOEUWG4w497pauo77klO22JEzyTiLTu2evSkArmP9pGH2RTdKNOLXSsve_uLV_A,2,0,0.0
xiQAnltVMeRbkgAYa26Wp7KJJUxY-IVK8_34U9kbwh2c4zOk-uebNYL4KRb-yJuP96nP2iusIE1SPw,5,3,0.6
xiX18rpw57hdN_EQ_q3nEEi3K_g2-BUbTtBEL0ekrvXxjO7whbkA8F91c2YkMU_70GMOnxRoGltGJQ,2,1,0.5
xigwO2SFOWRMC20aYbfyemEDCqlqGd19kG8uIA9uHQ_23EoYVL7jq5poDAMoRCoUrOXAUc5MGY10Gg,1,0,0.0
xiwAbPJUu2SBO9uNP7o_QMG8WviNXbi_o3e1g5_DK6zmnwMMq6ke_9AEw46xDTzSqld6Vkg1FlZaJA,1,0,0.0
xj5i_EwOsOteF7KDG16KkwCvDeRM6HfouJ5v75Wo5ZAiRCT7E-s2ynHsSJ_JZxQcoGzhFlJbx6tA3g,3,1,0.3333333333333333
xj704dUdl6UX4ySysIFbLKjuzgb4cn6i3aRw4sMpbxCUOuLEBpQB8u0BZ1JEfIrupOwu12RnU2MVrA,1,1,1.0
xjF1wNpb7GA55fySshoxl-GCAFmfaxaMKe-m34R2kc7AsvW1Ad2LsQIb3tdKxhcDjEdYLgjZhy3Ynw,5,2,0.4
xjJtNWsiKSTEsBAgB8K8j2ozHs_yMLeza0DRZh2hc1UYkjaaAV7nN4jBzXzbP880ywKN5fn5A7gc1w,1,1,1.0
xjK97DIr3HEZSGiyiQ1hpSNplc9lS6vIWUFYUr8liTpsHSeK4ftcPHvYLOhOAo-8ZI46Yl7oedp3Tw,1,0,0.0
xjiK15cZRimqkdubXpHTQOIuWabp95gMsST3YYOK98fIQelmzi2IkAeePCDwzkNy-V9tl15WoJ77wQ,1,1,1.0
xjjNtPpY1sFHij6vNFjPnR_8zIFT8zaZ3d1-3fXRE6AyjWWebuW5jQPpxNX8FUKaDF7Bj27lhvJjoQ,1,1,1.0
xkBwPUZT7MrhQMyiMSkero0puirHzoud-rolY94FvFONFRJwuobJ3FQmG_94zFtaDkoEEcQU1EUonw,2,1,0.5
xkCwAZLQZPw1uF1CTPtiaG1V3Cy_q5WM5yihA5QhLXwjfwkcbWnHFGXYMSDXb2hpichctQeA0oNN4w,1,1,1.0
xkJLz9oIzs0Kx5yh5fzKEfqPuttOa70a1Yfc8OuB81zTEn-CQxDay7kqi9evbFP7o4_8Kxr2Sm3n4w,1,1,1.0
xkPvh3cZNhS-I76E2geJ2kXabnbwN96eXxKIzd3sC2gcEq28_NOalDTMu305y8Q5XP0FW1EXGbgmfg,2,1,0.5
xk_NBU0m9Gfx31g1aU30IsWreIK8XMbaguW-JV1_O5ovlTyfF3mxZut55ION5SQExErJrORxcbKIBw,1,1,1.0
xkcYd495IBP0Cz6_kMxltaBomvI6fsroxF_c_UCVW61lbc773BTnMxBbUtrp3jDlGVpPgfqCSPmxwQ,1,0,0.0
xkgnRvJgfkXKK8fN6DEs68VQXboLSY6auuO-uq9bijl5mwsUHHmyEFX9ylJv5XQNjU-oY8yI9YRtNQ,2,0,0.0
xkhW_IJ4Gfy0S8h0U78HkihjDg4M1b9maG6g8XSnkDqJas9MvYtUjqys85jKIKNmuC3cJxAeKLbSPw,1,1,1.0
xksHh0P_YJ7Ulez7WsgA6lzJT8oujYSy1V8wzU4fv8AqPCuewmu83ISgN9P2iG9rV-cEdey_kCY7vQ,3,0,0.0
xl2KoBwhRPNz5yYV0cUQ7i52rMtaBBvoHsE4cMcW63nvPgZZ7ROd8pmMT1GUr1I2gHAk0pjwy76uVQ,2,2,1.0
xlBZo8c_oOy1ZglAZ0mldAlvTWysVB4FjcWVvDgSj4rMzoK9w4sraNr-_vDqf1kjkOMemch-R6tFFA,3,1,0.3333333333333333
xlP_STHzAknF1EnRBIDOF_fPzCkJ3jnUyOLWxVV2Ro6TbWgcYV6NBSh0RhObOnzV0a7274kBhP_j3A,9,7,0.7777777777777778
xlRS2fxQD_KlqkWBAZ0gMpbWY9xl-BdIp_TKxertwVQ1JIQRbAnmQZtlN_JF8bxK9648N5ZbfgMP0g,1,1,1.0
xlZu8ECvARPLUyQhjYMR2WTQbWgG10OjLdi0RrPtujVWjX9ob8b9oaeCyyYmZeOfzHSwNtXCw0ZP5g,9,4,0.4444444444444444
xla_JOM5kTAV98KYIbreJuRH9gZlEQbVdMLwJjzS_3URsp4aVLnidx82FToLU4PsU14br3KtKEUnUQ,5,2,0.4
xljye2m8wYUh-3J0c_mKdEhqy3HUtyA62Lpskp0e46py8EUMmyuCoispdGNM1M5DkpKx0EnqOJwGyg,1,0,0.0
xltdN9fGtEJ8Si_oQZGSXy8r0LqtNRs5dnEYL3I3MVVAX8KdWJoQqbQ4fMJ8UeiBTvnmltKC2OfyDw,1,1,1.0
xm4rJ2Eba17tDCOBfBcRrFXiY1f_U-Tvd6oW3NRi_TAC1hWWO45oDJ8z71EOOtE1IPZHvUnMp4NyCA,1,1,1.0
xm82pnmssS3Le88aMDgdaHX0Vg5egUgL5icRQIG-1Rxs0gJ_-RqMVb7XETsnn-W_s-p_bVT9TkTBvA,1,0,0.0
xmBW8Er3sdwO-csRKhiIKfUWNyRQZDhpgDXfkBAN4NaO2kSWwFJpOgjeCSrVWLRPnq2InD4_7hfc3g,1,1,1.0
xmCqxXEKYc-WsaO0CyHsIJHG5j3WgjRHRWcLInuVkGutT3vuvoFMReAV_Orm9WkL-JgjSj6gAUMFeA,1,0,0.0
xmIp_O0dwfPG7lRxUylFPzM2xJOrXVmPVSVRo-HKG2-qUaayYZhXZsrkltzu4-nAiThRcHubd_wgfQ,1,1,1.0
xn02I9zg9hW-OeDalKk6tcotuJ9RHkRLqjeLzzGC70Sau00U5uU1xfdMt0tJQLQwgw1HbBsQme56rQ,1,1,1.0
xn1tNwxxBzHNi0paXB9xGm14Ptg5ka8v-B2jv4Pmk_4NdB9NF7PQ5n2eiwhybstOPe9DDxsmO8bLKw,8,2,0.25
xn3BWZ3HKDn9-8q0BSD1UXmfFliTfxOOMt63C-LHwg1H5yLFcIW9cHLwGx_oKhx2AATjyjrtYEEZjA,1,0,0.0
xn9AAcPSQN3gUYbcMo5rBeWnIPTf1gnmPktJRj9RxpER9p9xcAGRyO7MegkrTvtyzL07JPPj-TiPMA,1,1,1.0
xnK3JujIaqQULH-PBtJ2mhb6y7haxvaMhxslMI9sh6aFy9QtOoBioaYs0NuJTuU_ej-2y4dWp0N3PA,1,0,0.0
xnjKUPMigR-LHxXm1s8js_kaieM5IYU7VeaLHCx_9Pk7Djfo1gAi-7zhQdN2p1MSdkaRRwtucHuliw,6,3,0.5
xnxXYzSHH7dj_khIifclWy_kDi0cpdbveKLchE_Cbx7YZazlGzUls1RdwlV3t3D_mspu09OQ-Yet7Q,1,1,1.0
xo1G-ZkSWTpVWi1pffTFKagywVRz9mP9oZbkFW1CQvyzJJxDSIkOydyk1SK9iQANiJ40Er7FZGO1Lg,2,2,1.0
xo7UYoySdhV_qAAHx7Tcv0AjXt401OiOCCUXre3NvcpGHeqtXJg0HN9G-IuKnqZMLGSjWRDi-3wKvw,1,0,0.0
xoWFcKfTUsaSai4ge_EdBoxsRRzqZn4zaaxJ_0ulx96KjcIJcvKD1cGZmWj6dKPFfvnfdziG5SQzxg,1,1,1.0
xob6DYKW44rdpVws-9_x5PZw7KVdsDUGr3YIn0gtysV3wDI0OH-IppcDjcAkxE7S0JNS_3LuxN_tWQ,1,1,1.0
xov1OFaptZGvdbVMC-N3hs2oKKKD2W7pAM-g_Abw11bm3G7UEaUbBPaaQ63yLtKEj-u4hTTWyrxQ7w,7,3,0.42857142857142855
xpHqc6EgISjHyIv1gBLLC2Y53x_F3kFfqk2GeXtpzWcWX66CeTxceBBvH96zqmQKEc7nC2MGaqBDpw,3,2,0.6666666666666666
xpZy6n48FfGPAQURkWlA0MJxy4U6lSLuq-ygJ6fu9EGGPJKA-NmO3Gai0ei7sZs6gy4r-pYJEYskbQ,1,0,0.0
xp_ZcNcuKvo0SRngSsErvbLJYp0k3q3nn0Msymdlqu4tBlP2A_jQ7007XNZMmJGF_uNTb0yg90JFVQ,1,1,1.0
xpdAuvzmDT7ba3c4xhyRVOyMXaLPWbon0VhaZ090HBIJaZzrvQW_vqP1yNBfkiYe8nb09HKIkIkVrQ,1,0,0.0
xpl-F-yEXmZ94TFnOGPE6EAxN7yPEE8zTVMeveuhjlTP9sgOh4d412jjSdCYqvQ6reKJ2y89j683RA,1,0,0.0
xplmw-BqIk1AeP47XuSPnOM2dDTBAWJf3FNyIsDVCXlksf7B8ie1w6lecj5-raTYl8r0JUl3v16Wng,5,2,0.4
xpr6u-_SNohtwNl-gvnsEcTGTtqBQRk7uS0u9RGnWr8KT_YGQG75A6DvP3SnEOTdrToEVHgna3zzbg,3,2,0.6666666666666666
xpvqTXdcKYmfRsNQDgjMO8qvRZGuxNUrckJyLhfg21YGv9RgVQ16aL9B5Tt7_Wd2mK_W0mfQQgmjdA,2,2,1.0
xq22XfkbbNs2DWTz1FPkgVsVchWwn8_mES4uqkjqktscw7SQc14dEvgy7kuO8N9LwdUI_Dojo294BA,2,2,1.0
xq257BJmpAL7Dss8_xNNVHUTTD-Cr73Jh-3X-W9Z5vh4D0TNFEbOxfLdNAGTW0SgXaVsMx8YGeB40Q,2,0,0.0
xq29JJZjQFy4suZrqs9e3DMa5Izy8Vdz1kop5ZQUuApKeMPZtEASNFUpCtcJOU63WZ1ARi0SkikjOw,2,1,0.5
xq6iItiEjF2v3_VZcam29bWid_-oYz8Th0W_vJpvJiBuDGwP0HhfOZ-Laart6-xyhNaNBo6BW18mUg,1,0,0.0
xq9GVNHgb_E3Ky050WEYKMDokdqyrE7HdCS9-h7l3ZBusxbJqt2klcUoZ1cfX9ITYOJzIP5aA8IhLA,2,1,0.5
xqBqsNqhOmuB9HknY97_3Lz-w30eafX-7YOqvH-O9Y32dNAo9WSHsNt3z6N0q8ao5Gz3JIMiKVopEg,2,1,0.5
xqDl8wVtt6GeHq7YZvbJm-qAN_6GLSzIvtozxMLAc5UnseyA0mqXVwp1847xSX4m51SUY0uVKk0rmA,1,1,1.0
xqLBqiNE4OC4vb-fs6opc_nMdVP8PzyRFH4ZzQJsXk4X3eeVzVeAQtMUEVDhueHA6TqZJY7sdQ19tg,1,0,0.0
xqZLtX8u2nHV2IR_h3SDMHNN6VCj-0TMSa7l3DbzLeCikzKRVnFKmUh79qy1jUunCPKeXvK24lL-uA,4,1,0.25
xqeb37RwHc9plEj-MRqoy1wK5Bkn_KFhBwTDDyBvhifLngcpR5TClN1j4BwcDsjigAHjooeWwthf2w,6,3,0.5
xqf2r8uovA-f7kzNSDBBE5Be6zVM8WuibYu2ngEgNqPTGQ2XYWpZSzqFjDLT2JioE3nO4QYi1ATVng,1,1,1.0
xqoaFPuE7jCUrCGf_JLGvzYXleyj2iWvVrKE8J_SYDbhHGzkBdMLDCuFj-v9hV6V3wdN74-KlkooGA,4,2,0.5
xr1PYdCo5ffvmY67aSu3W62DImgileMyt83qlpVc0502pDrm-ccBqzjFw0gtqs9TG4zf79u6UHUEAg,1,1,1.0
xr1c8vxuIObOr_FoQROgvn8mr484_MfcOP3Hz2hwQUHlXy0DevT-Q7opYC2WT38ol4mULv1DCrqoNQ,4,1,0.25
xrE20dTFJp6REdqCoIxRz7huK2WM8R1NRUdNVehIb75CyGjEzVpI4QOewOxoZVzoV3DdZeyDCsLfsQ,7,3,0.42857142857142855
xrRqKZn1545pGyZdW9Wso2o9xaUbxtEH1nRdKZR38MnkK3v4qnXFyoKCq6DJc7TmrHndmE25RF6apw,1,0,0.0
xrW2QkdNigF9n6RmcxJQacmdHelHjaPFAyv9IcWyK_wPoBv2gfglSGbmR6hcIZSLfVjwA_rsHMHdAw,6,4,0.6666666666666666
xrZruwRKXeWlMpdSC0ELjM8FLkqbv6_LzKEmv1AD3WU6hjjjoQi9Uifx70dpqryfK06tNIfXK9GPpA,2,1,0.5
xraUZcacCfLCtMKbsC6APDu-Gmxu1CFHFI0BOJOsJd44iyTmfAznsena_YOe5l4JqwgJy8vJvsq7iw,6,3,0.5
xrdp7v0-FSbVdo5GN4FF9YeYV2TG9JTpHdqUophmZq38pAMck4Tx63IRcV66zB9Zj-1bJ41wT8ZejA,2,2,1.0
xrrD1V7Ia82TlSbZvwE7Dh1OisUMzvizpfkkJl4UeqpZ4pReGZCWelIspN2jH1sK3PFYVCVRwxJ5bw,1,0,0.0
xrtlJ5l6OZb8LrHV3m4VSrjJcgn7saZ6K8DD5IJ9kKe9Y_4Lp5ejIyVL2wzkld-41laYRAbgsOQ52g,1,1,1.0
xs9hpzA4469iGF_vyeA_c6Eirf611MGcJiHFuuG9QOGdgGDRecEd9tfdRrRxAxfN4NEzSTU1adIYWQ,1,0,0.0
xsAoJmEfIiH_MUB4zwSD_cxvhS42htMwDpKSEnK_sGCqU-xHo0eN2VkIkLEbLMMs80ew9kUoMBP4rw,3,2,0.6666666666666666
xsDgtj0yzOjFpLXotZ78K-y6fRo7_nty_qPa3eOo7r5HLTWhkm3XSSBZZAppQbFrq6BlMmH_IE4I2A,1,1,1.0
